TOP_PCT,BOTTOM_PCT,L,S,CAGR,Sharpe,Vol,MaxDD
0.2,0.4,0.7,0.3,0.07150694607276908,0.856164611746494,0.08492280296252287,-0.08396360615785325
0.1,0.4,0.7,0.3,0.08617268740712158,0.8342388264413226,0.10585663772519276,-0.14880758840716812
0.2,0.2,0.7,0.3,0.06629382165820208,0.7830231449689113,0.08683261209068655,-0.09935191426668699
0.1,0.2,0.7,0.3,0.08088458157339384,0.7781289903431726,0.10742918544688175,-0.1568603314795054
0.1,0.4,0.5,0.5,0.009494905811530563,0.16989329696597671,0.07011612490089134,-0.16654146483304366
0.1,0.2,0.5,0.5,0.0009496360857152997,0.05145071642969241,0.07876152575184625,-0.21152920408345166
0.2,0.4,0.5,0.5,-0.0008014116012984296,0.013708549167312711,0.05603098311997519,-0.15035676062820313
0.2,0.2,0.5,0.5,-0.00925522826046632,-0.10669771761253938,0.06646645658928317,-0.19904295496736868
